CoordinateX, Density, Velocity, Pressure
    0.695000000,    0.571994180,    1.361224159,    0.466035688
    0.705000000,    0.567568868,    1.361158674,    0.466075194
    0.715000000,    0.560686855,    1.361100204,    0.466110399
    0.725000000,    0.550615455,    1.361027786,    0.466153921
    0.735000000,    0.536743462,    1.361008060,    0.466165632
    0.745000000,    0.518896293,    1.360995579,    0.466173157
    0.755000000,    0.497463081,    1.360920084,    0.466217232
    0.765000000,    0.473362799,    1.360920577,    0.466217403
    0.775000000,    0.448109251,    1.360963985,    0.466194461
    0.785000000,    0.423505896,    1.360874594,    0.466243928
    0.795000000,    0.401119705,    1.360850082,    0.466258321
    0.805000000,    0.382153375,    1.360954037,    0.466208043
    0.815000000,    0.367292560,    1.360897788,    0.466239624
    0.825000000,    0.356478711,    1.360807666,    0.466287948
    0.835000000,    0.349173879,    1.360914157,    0.466242524
    0.845000000,    0.344653900,    1.360957680,    0.466229504
    0.855000000,    0.342096406,    1.360838528,    0.466295798
    0.865000000,    0.340728127,    1.360867987,    0.466294426
    0.875000000,    0.340049510,    1.361003885,    0.466246348
    0.885000000,    0.339797155,    1.360947447,    0.466293167
    0.895000000,    0.339728736,    1.360882092,    0.466348598
    0.905000000,    0.339631638,    1.360830906,    0.466211872
    0.915000000,    0.335960659,    1.348240232,    0.459746440
    0.925000000,    0.300491780,    1.220242572,    0.398713807
    0.935000000,    0.202443564,    0.691829326,    0.227226067
    0.945000000,    0.133298114,    0.081493039,    0.111139044
    0.955000000,    0.125183911,    0.001583439,    0.100209515
    0.965000000,    0.125002822,    0.000023916,    0.100003164
    0.975000000,    0.125000042,    0.000000358,    0.100000047
    0.985000000,    0.125000001,    0.000000005,    0.100000001
    0.995000000,    0.125000000,    0.000000000,    0.100000000
