 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.805000000,    0.268455551,    0.928062659,    0.303269236,    0.000000000
    0.815000000,    0.266871458,    0.928098733,    0.303285236,    0.000000000
    0.825000000,    0.266048907,    0.928141602,    0.303303045,    0.000000000
    0.835000000,    0.265676156,    0.928192253,    0.303323152,    0.000000000
    0.845000000,    0.265544116,    0.928252026,    0.303346112,    0.000000000
    0.855000000,    0.265527162,    0.928323114,    0.303372444,    0.000000000
    0.865000000,    0.265558129,    0.928407366,    0.303403115,    0.000000000
    0.875000000,    0.265605407,    0.928507463,    0.303439105,    0.000000000
    0.885000000,    0.265655917,    0.928625229,    0.303480357,    0.000000000
    0.895000000,    0.265699963,    0.928730854,    0.303517761,    0.000000000
    0.905000000,    0.265666202,    0.928484660,    0.303437727,    0.000000000
    0.915000000,    0.264833599,    0.924469570,    0.302087993,    0.000000000
    0.925000000,    0.257330900,    0.888470491,    0.290218157,    0.000000000
    0.935000000,    0.222067903,    0.709303868,    0.236325943,    0.000000000
    0.945000000,    0.161638194,    0.313421362,    0.147938124,    0.000000000
    0.955000000,    0.130263420,    0.045526541,    0.106108384,    0.000000000
    0.965000000,    0.125409436,    0.003473150,    0.100459869,    0.000000000
    0.975000000,    0.125028507,    0.000241383,    0.100031934,    0.000000000
    0.985000000,    0.125001957,    0.000016573,    0.100002192,    0.000000000
    0.995000000,    0.125000133,    0.000001126,    0.100000149,    0.000000000

