 CoordinateX,Density,Velocity,Pressure,DummyOutput 
    0.605000000,    0.417905354,    0.929013350,    0.302663969,    0.000000000
    0.615000000,    0.416596295,    0.928942813,    0.302703572,    0.000000000
    0.625000000,    0.414788259,    0.928880339,    0.302740691,    0.000000000
    0.635000000,    0.412300777,    0.928824835,    0.302775867,    0.000000000
    0.645000000,    0.408928780,    0.928775643,    0.302809455,    0.000000000
    0.655000000,    0.404466501,    0.928732360,    0.302841695,    0.000000000
    0.665000000,    0.398742000,    0.928694739,    0.302872755,    0.000000000
    0.675000000,    0.391656056,    0.928662615,    0.302902756,    0.000000000
    0.685000000,    0.383215675,    0.928635871,    0.302931791,    0.000000000
    0.695000000,    0.373552120,    0.928614393,    0.302959937,    0.000000000
    0.705000000,    0.362917023,    0.928598044,    0.302987255,    0.000000000
    0.715000000,    0.351656530,    0.928586624,    0.303013792,    0.000000000
    0.725000000,    0.340169735,    0.928579807,    0.303039554,    0.000000000
    0.735000000,    0.328861371,    0.928577032,    0.303064481,    0.000000000
    0.745000000,    0.318098738,    0.928577303,    0.303088376,    0.000000000
    0.755000000,    0.308179860,    0.928578858,    0.303110787,    0.000000000
    0.765000000,    0.299315795,    0.928578575,    0.303130813,    0.000000000
    0.775000000,    0.291626340,    0.928570952,    0.303146752,    0.000000000
    0.785000000,    0.285146188,    0.928546370,    0.303155524,    0.000000000
    0.795000000,    0.279837780,    0.928488160,    0.303151682,    0.000000000
    0.805000000,    0.275607275,    0.928367728,    0.303125784,    0.000000000
    0.815000000,    0.272320702,    0.928136550,    0.303061717,    0.000000000
    0.825000000,    0.269817970,    0.927713244,    0.302932380,    0.000000000
    0.835000000,    0.267922919,    0.926962934,    0.302692829,    0.000000000
    0.845000000,    0.266447830,    0.925664766,    0.302269565,    0.000000000
    0.855000000,    0.265191044,    0.923461683,    0.301544215,    0.000000000
    0.865000000,    0.263925983,    0.919783171,    0.300329034,    0.000000000
    0.875000000,    0.262380323,    0.913728269,    0.298331399,    0.000000000
    0.885000000,    0.260204298,    0.903893159,    0.295105403,    0.000000000
    0.895000000,    0.256929435,    0.888126928,    0.289992816,    0.000000000
    0.905000000,    0.251926507,    0.863213334,    0.282069060,    0.000000000
    0.915000000,    0.244389645,    0.824532864,    0.270141940,    0.000000000
    0.925000000,    0.233410852,    0.765928322,    0.252913347,    0.000000000
    0.935000000,    0.218263498,    0.680415087,    0.229493686,    0.000000000
    0.945000000,    0.199025612,    0.563139277,    0.200429507,    0.000000000
    0.955000000,    0.177433436,    0.418264584,    0.168901833,    0.000000000
    0.965000000,    0.157101092,    0.267135434,    0.140555789,    0.000000000
    0.975000000,    0.141782422,    0.143163142,    0.120351446,    0.000000000
    0.985000000,    0.132658123,    0.065718440,    0.108975895,    0.000000000
    0.995000000,    0.128181147,    0.027279748,    0.103652989,    0.000000000

